,label,x_resp_flow
0,157.06806282722513,"[-0.316286115966109, -0.3158932298366861, -0.3152660723033365, -0.31439670152931276, -0.3132775085344921, -0.31190123979615914, -0.3102610191157402, -0.308350368670701, -0.3061632291720717, -0.3036939790500912, -0.3009374525926667, -0.297888956963706, -0.2945442880314424, -0.29089974493992576, -0.2869521433605269, -0.28269882736417573, -0.2781376798593369, -0.2732671315452744, -0.26808616833508303, -0.2625943372080157, -0.256791750455982, -0.25067908829472874, -0.24425759981614803, -0.23752910226398916, -0.23049597862164317, -0.22316117350685305, -0.21552818737465262, -0.2076010690364023, -0.19938440650924516, -0.1908833162169432, -0.1821034305695859, -0.1730508839563094, -0.1637322971914279, -0.1541547604607998, -0.14432581482160334, -0.13425343231476328, -0.12394599475504142, -0.1134122712696004, -0.1026613946610766, -0.09170283667642432, -0.08054638226773214, -0.06920210293553097, -0.057680329249500506, -0.04599162264518286, -0.034146746598596955, -0.022156637283512026, -0.010032373818721574, 0.002214851785343974, 0.014573764869818095, 0.0270330384485713, 0.039581323494923826, 0.05220727908150602, 0.06489960226125824, 0.07764705757877355, 0.09043850610241932, 0.10326293386987961, 0.1161094796423332, 0.12896746186542307, 0.1418264047386546, 0.15467606329905248, 0.16750644742911014, 0.18030784470402006, 0.19307084199833424, 0.20578634577784571, 0.21844560100845545, 0.23104020861982733, 0.24356214146834487, 0.2560037587505799, 0.26835781882543586, 0.2806174904103309, 0.2927763621238557, 0.30482845035478157, 0.3167682054445833, 0.32859051617787793, 0.3402907125827519, 0.351864567050058, 0.3633082937879877, 0.37461854663517613, 0.38579241526242836, 0.3968274197996444, 0.40772150393094453, 0.4184730265070944, 0.4290807517298796, 0.4395438379685408, 0.4498618252732376, 0.4600346216553266, 0.4700624882084581, 0.47994602314812385, 0.48968614485070017, 0.49928407397588215, 0.5087413147588995, 0.5180596355608675, 0.5272410487673094, 0.5362877901258822, 0.5452022976151181, 0.5539871899360258, 0.5626452447184525, 0.5711793765331961, 0.579592614800065, 0.5878880816806755, 0.5960689700430768, 0.6041385215831965, 0.6121000051856265, 0.6199566956037317, 0.6277118525362351, 0.6353687001740784, 0.6429304072878761, 0.6504000679229289, 0.6577806827649058, 0.6650751412351741, 0.672286204371062, 0.679416488542083, 0.6864684500488418, 0.6934443706473412, 0.7003463440369542, 0.707176263346029, 0.7139358096448722, 0.7206264415116115, 0.7272493856721662, 0.7338056287312438, 0.7402959100073123, 0.7467207154805386, 0.7530802728585431, 0.7593745477609013, 0.7656032410198383, 0.7717657870906689, 0.7778613535623315, 0.7838888417547358, 0.7898468883864385, 0.7957338682930422, 0.8015478981736881, 0.8072868413400838, 0.8129483134397884, 0.8185296891227551, 0.8240281096176685, 0.8294404911823854, 0.8347635343904325, 0.8399937342134178, 0.8451273908572725, 0.850160621308166, 0.8550893715424612, 0.8599094293534666, 0.864616437746236, 0.869205908850522, 0.8736732383006771, 0.8780137200303901, 0.8822225614293067, 0.8862948988079498, 0.8902258131169116, 0.8940103458659352, 0.8976435151883799, 0.9011203319966392, 0.9044358161742525, 0.9075850127507419, 0.9105630080058504, 0.9133649454505286, 0.9159860416329413, 0.9184216017187978, 0.9206670347965478, 0.9227178688592437, 0.9245697654165674, 0.9262185336920243, 0.9276601443621812, 0.9288907427968454, 0.9299066617610308, 0.9307044335417833, 0.9312808014651601, 0.931632730771021, 0.9317574188157893, 0.9316523045757394, 0.9313150774260199, 0.9307436851730926, 0.9299363413210515, 0.928891531554906, 0.9276080194264922, 0.9260848512315216, 0.9243213600688862, 0.922317169076011, 0.9200721938365364, 0.91758664395921, 0.914861023829459, 0.9118961325376422, 0.9086930629904142, 0.9052532002138411, 0.9015782188595804, 0.8976700799273951, 0.8935310267194914, 0.8891635800443645, 0.8845705326896467, 0.8797549431854281, 0.8747201288813327, 0.8694696583625667, 0.8640073432316098, 0.8583372292838778, 0.8524635871072888, 0.84639090213697, 0.8401238641978059, 0.8336673565688155, 0.8270264446044684, 0.8202063639492643, 0.8132125083827986, 0.806050417333497, 0.7987257631000189, 0.7912443378202401, 0.7836120402283773, 0.7758348622413251, 0.7679188754158219, 0.7598702173184253, 0.7516950778506901, 0.7433996855719371, 0.7349902940622326, 0.7264731683680705, 0.7178545715730311, 0.709140751535374, 0.7003379278339135, 0.6914522789629829, 0.6824899298165663, 0.6734569395006358, 0.6643592895116419, 0.6552028723180316, 0.6459934803801741, 0.6367367956423244, 0.6274383795286944, 0.6181036634738604, 0.60873794001576, 0.599346354477273, 0.5899338972601105, 0.5805053967721574, 0.5710655130070532, 0.5616187317919912, 0.5521693597169333, 0.5427215197556405, 0.533279147585775, 0.5238459886126523, 0.5144255956979245, 0.5050213275916455, 0.4956363480628836, 0.4862736257209841, 0.4769359345166193, 0.4676258549086878, 0.45834577568010726, 0.4490978963826415, 0.4398842303883326, 0.4307066085221347, 0.42156668324808066, 0.4124659333785936, 0.4034056692746151, 0.39438703850204604, 0.3854110319083226, 0.37647849008089995, 0.3675901101482726, 0.35874645288276286, 0.3499479500635365, 0.34119491205754704, 0.332487535575416, 0.3238259115592945, 0.3152100331596239, 0.3066398037579936, 0.2981150449937706, 0.28963550475298927, 0.2812008650790365, 0.2728107499659247, 0.2644647329962715, 0.2561623447877772, 0.24790308021385332, 0.23968640536605124, 0.2315117642282436, 0.22337858503477648, 0.2152862862872622, 0.20723428240741226, 0.19922198900575294, 0.19124882774896035, 0.18331423081123654, 0.1754176448979341, 0.1675585348326014, 0.15973638670137014, 0.15195071055157294, 0.14420104264416933, 0.13648694726229227, 0.12880801808098052, 0.12116387910571103, 0.1135541851897428, 0.1059786221428336, 0.09843690644607417, 0.09092878458963316, 0.08345403205217305, 0.07601245194259354, 0.06860387332647022, 0.06122814926091369, 0.05388515456295817, 0.04657478333775256, 0.03929694629380709, 0.03205156787340924, 0.02483858322688759, 0.017657935059727237, 0.010509570381885158, 0.0033934371888255654, -0.0036905188964704294, -0.010742357991527118, -0.017762149303868657, -0.02474997443406224, -0.03170593060532667, -0.038630133793288834, -0.04552272173059535, -0.05238385676219304, -0.0592137285285852, -0.06601255645570525, -0.0727805920312723, -0.07951812084920595, -0.08622546440523227, -0.09290298162854338, -0.09955107013609332, -0.10617016719780237, -0.11276075040288136, -0.1193233380193246, -0.12585848904043928, -0.13236680291410918, -0.13884891895227014, -0.14530551542021009, -0.15173730830712717, -0.15814504978112298, -0.16452952633383555, -0.17089155662137934, -0.17723198901013948, -0.1835516988376602, -0.18985158540049163, -0.19613256868244022, -0.20239558583816208, -0.20864158744848416, -0.21487153356495714, -0.2210863895626538, -0.2272871218211856, -0.23347469325509174, -0.2396500587157413, -0.24581416028766512, -0.25196792250291855, -0.258112247497726, -0.2642480101362308, -0.27037605312649404, -0.27649718215413577, -0.28261216105931153, -0.28872170708264244, -0.2948264862057677, -0.3009271086118974, -0.30702412429146175, -0.31311801881765255, -0.3192092093160679, -0.32529804065206624, -0.33138478185876385, -0.3374696228278098, -0.34355267128405265, -0.3496339500641912, -0.35571339471837726, -0.36179085145247125, -0.3678660754274796, -0.3739387294310812, -0.38000838293473693, -0.38607451154824046, -0.3921364968819301, -0.3981936268250279, -0.40424509624676963, -0.4102900081252763, -0.4163273751072065, -0.42235612149922774, -0.4283750856903845, -0.4343830230024719, -0.4403786089636861, -0.44636044299891164, -0.45232705252794414, -0.45827689746121436, -0.4642083750805459, -0.4701198252906864, -0.4760095362256327, -0.48187575019185447, -0.4877166699289335, -0.4935304651664252, -0.4993152794541995, -0.5050692372418797, -0.5107904511817218, -0.5164770296277617, -0.5221270843027965, -0.527738738103595, -0.5333101330136243, -0.5388394380913732, -0.544324857501497, -0.5497646385552404, -0.5551570797256438, -0.5605005386025228, -0.5657934397517277, -0.5710342824426387, -0.5762216482077098, -0.5813542081976362, -0.5864307302957938, -0.5914500859557261, -0.5964112567256301, -0.6013133404244828, -0.6061555569348107, -0.6109372535780715, -0.6156579100395083, -0.6203171428104848, -0.6249147091175917, -0.629450510309403, -0.6339245946731067, -0.6383371596553682, -0.6426885534635827, -0.6469792760257793, -0.651209979289685, -0.6553814668438387, -0.6594946928462277, -0.663550760248361, -0.6675509183056512, -0.6714965593677684, -0.6753892149454668, -0.6792305510535563, -0.6830223628326229, -0.686766568455532, -0.6904652023277429, -0.6941204075936009, -0.6977344279641591, -0.7013095988853109, -0.704848338068155, -0.7083531354067176, -0.711826542311508, -0.7152711604901838, -0.7186896302096593, -0.7220846180769707, -0.7254588043789025, -0.7288148700229178, -0.7321554831245372, -0.7354832852886672, -0.7388008776345105, -0.742110806615732, -0.7454155496892629, -0.7487175008877296, -0.7520189563519235, -0.7553220998806758, -0.7586289885564159, -0.7619415385054711, -0.7652615108522467, -0.7685904979268787, -0.7719299097857559, -0.7752809611040317, -0.7786446584984938, -0.7820217883382783, -0.7854129050998349, -0.788818320321339, -0.7922380922100576, -0.7956720159542829, -0.7991196147895312, -0.8025801318662982, -0.8060525229641962, -0.8095354500946168, -0.8130272760311883, -0.8165260598042479, -0.8200295531922008, -0.8235351982391963, -0.8270401258250071, -0.8305411553092785, -0.8340347952684195, -0.8375172453395292, -0.8409843991815227, -0.8444318485595137, -0.8478548885542667, -0.8512485238941705, -0.8546074764032208, -0.8579261935537703, -0.8611988581089582, -0.8644193988350517, -0.8675815022599394, -0.8706786254496106, -0.8737040097704813, -0.8766506956014404, -0.8795115379554803, -0.8822792229669885, -0.8849462851970793, -0.8875051257058628, -0.8899480308370198, -0.8922671916569493, -0.8944547239877114, -0.8965026889700702, -0.8984031140905573, -0.90014801460394, -0.9017294152801791, -0.9031393724031611, -0.9043699959467413, -0.9054134718523235, -0.906262084330884, -0.9069082381116043, -0.9073444805584623, -0.9075635235759225]"
1,155.44041450777203,"[-0.9075582652249345, -0.9073218109704995, -0.9068474944830469, -0.9061288979164046, -0.9051598715865452, -0.9039345529767948, -0.9024473849968973, -0.9006931334257369, -0.8986669034699251, -0.8963641553732162, -0.8937807190148026, -0.8909128074379435, -0.8877570292539501, -0.8843103998705419, -0.8805703514979846, -0.8765347418905527, -0.8722018617857528, -0.8675704410085556, -0.8626396532129634, -0.8574091192385389, -0.8518789090649732, -0.8460495423533978, -0.8399219875685959, -0.8334976596821253, -0.8267784164621197, -0.8197665533613265, -0.8124647970208638, -0.8048762974129988, -0.7970046186519948, -0.7888537285076416, -0.7804279866616359, -0.7717321317524131, -0.7627712672591953, -0.7535508462811451, -0.7440766552721045, -0.7343547967959547, -0.7243916713718348, -0.7141939584823538, -0.7037685968213532, -0.6931227638611719, -0.6822638548220346, -0.6711994611285879, -0.6599373484406135, -0.6484854343463478, -0.6368517658080335, -0.625044496450011, -0.6130718637796522, -0.6009421664313634, -0.5886637415230895, -0.5762449422135061, -0.5636941155466586, -0.5510195806687526, -0.5382296074992765, -0.5253323959358003, -0.5123360556686816, -0.499248586678287, -0.4860778604834437, -0.4728316022056195, -0.4595173735090289, -0.44614255647188605, -0.43271433843918905, -0.4192396979023595, -0.405725391445682, -0.3921779417941641, -0.37860362699198513, -0.3650084707351513, -0.3513982338764987, -0.3377784071155846, -0.32415420488055846, -0.3105305604037326, -0.29691212198724837, -0.2833032504500277, -0.26970801774223085, -0.25613020670865994, -0.24257331197788634, -0.22904054194934886, -0.2155348218467399, -0.2020587978019328, -0.18861484193018163, -0.17520505835393718, -0.16183129012970499, -0.14849512702947887, -0.13519791412592363, -0.12194076112830687, -0.10872455241425083, -0.09554995770114816, -0.08241744329942235, -0.06932728388911447, -0.05627957476058776, -0.04327424445963435, -0.03031106777719539, -0.0173896790239072, -0.0045095855301744425, 0.008329818687140222, 0.02112923914944509, 0.03388946708945373, 0.04661136562842161, 0.05929585601236742, 0.07194390396028105, 0.08455650617577659, 0.09713467707216672, 0.10967943575889749, 0.12219179333526542, 0.13467274053545908, 0.1471232357667227, 0.15954419358011407, 0.17193647361120035, 0.18430087002565787, 0.19663810150235328, 0.2089488017841301, 0.22123351082407772, 0.23349266655235512, 0.24572659728626078, 0.2579355148034965, 0.2701195080961465, 0.28227853782001855, 0.2944124314515102, 0.30652087916143556, 0.3186034304124401, 0.3306594912840022, 0.34268832252616166, 0.3546890383404657, 0.3666606058839579, 0.3786018454891822, 0.3905114315905953, 0.4023878943449717, 0.4142296219307833, 0.42603486350921327, 0.43780173282677204, 0.4495282124370412, 0.46121215851666486, 0.47285130624845184, 0.48444327574225055, 0.49598557846217184, 0.5074756241268603, 0.5189107280476055, 0.5302881188673885, 0.5416049466626192, 0.5528582913677869, 0.564045171481955, 0.5751625530152749, 0.5862073586327179, 0.597176476951663, 0.6080667719494721, 0.6188750924368507, 0.6295982815528058, 0.6402331862372437, 0.6507766666375678, 0.6612256054063612, 0.6715769168477959, 0.6818275558715041, 0.6919745267138557, 0.7020148913880642, 0.7119457778260794, 0.7217643876768718, 0.7314680037277923, 0.7410539969177194, 0.7505198329129608, 0.7598630782192404, 0.7690814058055939, 0.7781726002184881, 0.7871345621673451, 0.7959653125654302, 0.8046629960128542, 0.8132258837112947, 0.8216523758029759, 0.829941003129435, 0.8380904284086133, 0.8460994468315588, 0.8539669860830148, 0.8616921057931393, 0.8692739964301268, 0.8767119776464434, 0.8840054960939101, 0.8911541227253383, 0.8981575496027578, 0.9050155862345282, 0.9117281554658492, 0.9182952889489449, 0.9247171222209922, 0.9309938894196137, 0.9371259176672126, 0.9431136211566489, 0.948957494971677, 0.9546581086765265, 0.960216099709789, 0.9656321666183674, 0.970907062167492, 0.9760415863629897, 0.9810365794220288, 0.985892914728193, 0.9906114918065316, 0.9951932293535968, 0.9996390583566965, 1.0039499153357063, 1.008126735739776, 1.0121704475300446, 1.0160819649782042, 1.0198621827090975, 1.0235119700141269, 1.0270321654603143, 1.0304235718181007, 1.0336869513291447, 1.036823021333479, 1.0398324502733278, 1.042715854088769, 1.0454737930184312, 1.0481067688161676, 1.0506152223925993, 1.052999531888321, 1.0552600111835255, 1.0573969088466375, 1.0594104075227238, 1.0613006237602587, 1.0630676082730766, 1.0647113466321423, 1.0662317603801332, 1.067628708560161, 1.06890198964831, 1.0700513438779589, 1.07107645594244, 1.0719769580609668, 1.0727524333916163, 1.0734024197737524, 1.0739264137811326, 1.0743238750659114, 1.0745942309727687, 1.0747368814015243, 1.0747512038959108, 1.074636558935416, 1.074392295406573, 1.0740177562295106, 1.0735122841152371, 1.072875227429027, 1.0721059461349247, 1.0712038177963819, 1.0701682436081268, 1.0689986544342425, 1.0676945168277507, 1.0662553390072396, 1.0646806767663928, 1.0629701392927542, 1.061123394872439, 1.0591401764579897, 1.057020287077333, 1.0547636050623534, 1.0523700890764482, 1.0498397829211519, 1.0471728201027064, 1.044369428140313, 1.0414299325987622, 1.0383547608291965, 1.0351444454024592, 1.0317996272206806, 1.0283210582936957, 1.0247096041679837, 1.0209662459969069, 1.0170920822422587, 1.0130883299981526, 1.0089563259297645, 1.0046975268204301, 1.0003135097218872, 0.9958059717036263, 0.9911767291987217, 0.9864277169447031, 0.9815609865193853, 0.9765787044729435, 0.9714831500587815, 0.9662767125671388, 0.9609618882666662, 0.9555412769607368, 0.9500175781664484, 0.9443935869258571, 0.9386721892600631, 0.9328563572783599, 0.9269491439559125, 0.9209536775947282, 0.9148731559841314, 0.9087108402780615, 0.9024700486077597, 0.8961541494497363, 0.8897665547700155, 0.8833107129666189, 0.8767901016334614, 0.8702082201696828, 0.8635685822593553, 0.8568747082472821, 0.8501301174374007, 0.8433383203409348, 0.8365028109017745, 0.8296270587272256, 0.8227145013524315, 0.8157685365668801, 0.8087925148316097, 0.80178973181552, 0.7947634210789261, 0.7877167469322686, 0.7806527974973454, 0.7735745779977474, 0.7664850043042848, 0.759386896760422, 0.7522829743117652, 0.7451758489623925, 0.7380680205795072, 0.7309618720667048, 0.7238596649244284, 0.7167635352146609, 0.7096754899453832, 0.7025974038883507, 0.6955310168420423, 0.6884779313498779, 0.6814396108816343, 0.674417378484176, 0.667412415905615, 0.6604257631947812, 0.6534583187759844, 0.64651083999689, 0.6395839441455045, 0.6326781099299468, 0.6257936794128223, 0.6189308603900661, 0.6120897292020815, 0.6052702339632292, 0.5984721981938579, 0.5916953248374242, 0.5849392006436829, 0.5782033008972243, 0.5714869944693048, 0.5647895491696979, 0.5581101373738204, 0.5514478418994946, 0.5448016621067406, 0.5381705201931855, 0.5315532676570527, 0.5249486918989237, 0.518355522933335, 0.5117724401809549, 0.5051980793120627, 0.49863103911202256, 0.4920698883397798, 0.48551317255066406, 0.47895942085549725, 0.4724071525885325, 0.4658548838576406, 0.45930113395106753, 0.45274443157608735, 0.44618332090627844, 0.43961636741553667, 0.43304216347823576, 0.4264593337165463, 0.4198665400776762, 0.4132624866254937, 0.40664592403283706, 0.4000156537626065, 0.39337053192770366, 0.3867094728217142, 0.3800314521142709, 0.37333550970676477, 0.36662075224612467, 0.35988635529621393, 0.35313156516819655, 0.346355700413, 0.33955815298077496, 0.3327383890538469, 0.32589594956112955, 0.3190304503834931, 0.3121415822609106, 0.3052291104132734, 0.2982928738879169, 0.2913327846479721, 0.28434882641646575, 0.27734105329176906, 0.2703095881505413, 0.26325462085488094, 0.2561764062808076, 0.24907526218518994, 0.24195156692835296, 0.2348057570695934, 0.22763832485269142, 0.2204498155981618, 0.21324082501876584, 0.2060119964742375, 0.19876401818064404, 0.19149762038912566, 0.18421357254811843, 0.17691268046240505, 0.1695957834614945, 0.16226375158907813, 0.15491748282437978, 0.14755790034533733, 0.1401859498427036, 0.13280259689323404, 0.12540882439915135, 0.11800563010032561, 0.11059402416499231, 0.10317502686384983, 0.09574966633151383, 0.0883189764187422, 0.0808839946384543, 0.07344576020766591, 0.06600531218691019, 0.05856368771841591, 0.051121920363718765, 0.043681038541041994, 0.03624206406249186, 0.02880601077071554, 0.021373883274414363, 0.013946675782055884, 0.006525371032691352, -0.0008890606772045118, -0.008295662372180823, -0.015693491182921182, -0.023081619039503565, -0.03045913327442329, -0.03782513713714786, -0.045178750222021336, -0.05251910881130484, -0.059845366135355293, -0.06715669255195422, -0.07445227564707269, -0.08173132025940588, -0.0889930484310999, -0.09623669928719325, -0.10346152884642779, -0.1106668097662784, -0.11785183102532093, -0.12501589754604603, -0.13215832976148767, -0.13927846312922787, -0.14637564759654276, -0.15344924702045226, -0.1604986385467524, -0.16752321195231756, -0.1745223689549824, -0.181495522495434, -0.18844209599574446, -0.1953615225992329, -0.2022532443964531, -0.2091167116420083, -0.21595138196713837, -0.22275671959289234, -0.2295321945487072, -0.2362772819011809, -0.24299146099762448, -0.24967421472902784, -0.25632502881689456, -0.2629433911282788, -0.2695287910231774, -0.27608071873829876, -0.28259866481090357, -0.28908211954637064, -0.2955305725326858, -0.3019435122049303, -0.3083204254626801, -0.31466079734292696, -0.32096411075102194, -0.3272298462516796, -0.3334574819220997, -0.3396464932689818, -0.34579635321094115, -0.35190653212768885, -0.35797649797718667, -0.3640057164817261, -0.3699936513838411, -0.3759397647727727, -0.3818435174818986, -0.3877043695577509, -0.39352178080076616, -0.3992952113781415, -0.4050241225088115, -0.41070797722049457, -0.41634624117869035, -0.42193838358746993, -0.42748387816176325, -0.4329822041707818, -0.43843284755193646, -0.4438353020947241, -0.44918907069379344, -0.454493666670161, -0.4597486151594351, -0.4649534545659041, -0.4701077380808989, -0.4752110352636518, -0.480262933682554, -0.4852630406144911, -0.4902109847995243, -0.4951064182478151, -0.4999490180952074, -0.5047384885035425, -0.5094745626012913, -0.514157004459531, -0.5187856110976963, -0.5233602145128767, -0.5278806837260641, -0.5323469268380291, -0.5367588930868481, -0.5411165748985372, -0.5454200099215674, -0.5496692830354779, -0.5538645283231629, -0.5580059309957902, -0.5620937292589218, -0.5661282161076746, -0.5701097410385885, -0.5740387116652508, -0.5779155952243864, -0.5817409199588303, -0.5855152763635693, -0.5892393182809218, -0.5929137638308053, -0.5965393961620119, -0.600117064010741, -0.6036476820525103, -0.6071322310339682, -0.6105717576715062, -0.6139673743040056, -0.6173202582876978, -0.6206316511217403, -0.6239028572937769, -0.6271352428357305, -0.630330233581026, -0.6334893131153947, -0.6366140204147648, -0.639705947164832, -0.6427667347581337, -0.6457980709659031, -0.6488016862834844, -0.6517793499494237, -0.654732865640188, -0.6576640668438438, -0.6605748119177463, -0.6634669788368036, -0.6663424596406546, -0.6692031545898327, -0.672050966042524, -0.6748877920652069, -0.6777155197922249, -0.6805360185507995, -0.6833511327695871, -0.6861626746903191, -0.6889724169035036, -0.6917820847304323, -0.6945933484750672, -0.6974078155704373, -0.7002270226452711, -0.7030524275372969, -0.705885401280592, -0.7087272200950185, -0.7115790574062856, -0.7144419759255514, -0.7173169198179427, -0.7202047069894515, -0.7231060215216484, -0.7260214062835915, -0.728951255750216, -0.7318958090560062, -0.7348551433123409, -0.7378291672163918, -0.7408176149789123, -0.743820040597418, -0.7468358125005528, -0.7498641085884863, -0.7529039116931471, -0.7559540054810858, -0.7590129708205557, -0.7620791826333222, -0.7651508072504525, -0.7682258002900486, -0.7713019050735357, -0.7743766515956205, -0.777447356061751, -0.7805111210053635, -0.7835648359956541, -0.7866051789450497, -0.7896286180239922, -0.792631414188953, -0.7956096243281684, -0.798559105027719, -0.8014755169589515, -0.8043543298865796, -0.8071908282948207, -0.8099801176273588, -0.8127171311350573, -0.8153966373235413, -0.8180132479909408, -0.8205614268441812, -0.8230354986804784, -0.8254296591187369, -0.827737984863652, -0.8299544444835005, -0.8320729096806627, -0.8340871670319545, -0.83599093017412, -0.8377778524079009, -0.8394415396922984, -0.8409755639988933, -0.8423734769942702, -0.8436288240168768, -0.8447351583130003, -0.8456860554951041, -0.8464751281840899, -0.8470960407956795, -0.8475425244296569, -0.847808391819604, -0.8478875522996354]"
